word,pos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
useless,NN,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
``,``,NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
u'Poor,JJ,NA,B,NA,0,0,B
motivation,NN,Mental_Process,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Even,RB,NA,B,NA,0,0,B
simple,JJ,Qualitative_Concept,B,NA,0,0,B
task,NN,Occupational_Activity,B,NA,0,0,B
seem,VBP,NA,B,NA,0,0,B
difficult.I,NNS,NA,B,NA,4,3,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Poor,NNP,Finding,B,NA,0,0,B
concentration,NN,Finding,I,NA,3,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Sleeping,VBG,Finding,B,NA,0,0,B
problems,NNS,Health_Care_Activity,B,medication,3,0,B
:,:,Health_Care_Activity,I,medication,0,0,B
Sometimes,RB,Temporal_Concept,B,NA,0,0,B
difficulty,NN,Finding,B,NA,4,3,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
get,VB,NA,B,NA,0,0,B
off,IN,Qualitative_Concept,B,NA,0,0,B
to,TO,Spatial_Concept,I,NA,0,0,B
sleep.Sometimes,NNS,NA,B,NA,0,0,B
wake,VB,Sign_or_Symptom,B,symptom,0,0,B
early,JJ,Sign_or_Symptom,I,symptom,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,I
be,VB,NA,B,NA,0,0,B
unable,JJ,Finding,B,NA,0,0,B
to,TO,Spatial_Concept,I,NA,0,0,B
get,VB,NA,B,NA,0,0,B
back,RB,Body_Location_or_Region,B,organ,2,0,B
to,TO,Spatial_Concept,I,NA,0,0,B
sleep.Lacking,VBG,NA,B,NA,0,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
energy,NN,Quantitative_Concept,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
always,RB,Temporal_Concept,B,NA,0,0,B
feel,VB,Intellectual_Product,B,NA,0,0,B
tired.Difficulty,NN,NA,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
affection,NN,Mental_Process,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
include,VBP,Idea_or_Concept,B,NA,0,0,B
go,VB,NA,B,NA,0,0,B
off,RP,Qualitative_Concept,B,NA,0,0,B
sex.Poor,JJ,NA,B,NA,0,0,B
appetite,NN,Disease_or_Syndrome,B,disease,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,I
weight,JJ,Finding,B,NA,1,0,B
loss,NN,Finding,I,NA,1,0,I
.,.,NA,B,NA,0,0,B
Sometimes,RB,Temporal_Concept,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
reverse,NN,Functional_Concept,B,NA,0,0,B
happen,NN,Activity,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
comfort,NN,Mental_Process,B,NA,0,0,B
eat,NN,Organism_Function,B,symptom,4,9,B
and,CC,Idea_or_Concept,B,NA,2,0,I
weight,NN,Finding,B,NA,1,0,B
gain.Being,VBG,NA,B,NA,1,0,I
irritable,JJ,Finding,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
agitate,JJ,Sign_or_Symptom,B,symptom,0,0,B
",",",",NA,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
restless,NN,Sign_or_Symptom,B,symptom,3,0,I
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
u'I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
take,JJ,Health_Care_Activity,B,medication,0,0,B
lithium,NN,Pharmacologic_Substance,B,NA,0,0,B
carbonate,NN,Pharmacologic_Substance,I,NA,0,0,B
for,IN,Qualitative_Concept,B,NA,0,0,B
nearly,RB,Qualitative_Concept,B,NA,0,0,B
eight,CD,Quantitative_Concept,B,NA,4,7,B
years,NNS,Temporal_Concept,B,NA,5,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
recently,RB,Temporal_Concept,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
meds,NNS,NA,B,NA,0,0,B
up,RB,Spatial_Concept,B,NA,0,0,B
to,TO,Spatial_Concept,I,NA,0,0,B
1000mg,CD,NA,B,NA,0,0,B
at,IN,Temporal_Concept,B,NA,0,0,B
night,NN,Temporal_Concept,I,NA,5,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
suffer,VBP,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
from,IN,Qualitative_Concept,B,NA,0,0,B
severe,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,2,B
recurrent,NN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
depression.Feeling,VBG,NA,B,NA,0,0,B
Abnormal,NNP,Mental_or_Behavioral_Dysfunction,I,symptom,0,0,B
sadness,NN,NA,B,NA,3,0,B
",",",",NA,B,NA,0,0,B
often,RB,Temporal_Concept,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
weepiness.I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Lack,NNP,Qualitative_Concept,B,NA,0,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
energy,NN,Quantitative_Concept,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
always,RB,Temporal_Concept,B,NA,0,0,B
feel,VBP,Intellectual_Product,B,NA,0,0,B
tired.I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
regular,JJ,Qualitative_Concept,B,NA,0,0,B
blood,NN,Laboratory_Procedure,B,NA,2,0,B
test,NN,Laboratory_Procedure,I,NA,2,0,B
where,WRB,NA,B,NA,0,0,B
thyroid,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,I
liver,NN,Organ_or_Tissue_Function,B,NA,2,0,B
function,NN,Organ_or_Tissue_Function,I,NA,0,0,B
be,VB,NA,B,NA,0,0,B
check,VBN,Activity,B,NA,2,0,B
.,.,NA,B,NA,0,0,B
Thankyou,NNP,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
kidney,VBN,Diagnostic_Procedure,B,NA,2,0,B
problem,NN,Sign_or_Symptom,I,symptom,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
45,CD,NA,B,NA,0,0,B
years,NNS,Temporal_Concept,B,NA,5,0,B
old,JJ,Temporal_Concept,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
My,PRP$,NA,B,NA,0,0,B
kidney,NN,Diagnostic_Procedure,B,NA,2,0,B
biopsy,NN,Diagnostic_Procedure,I,NA,0,0,B
show,VB,Animal,B,NA,0,0,B
some,DT,Quantitative_Concept,B,NA,4,8,B
complications,NNS,Pathologic_Function,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Now,RB,Intellectual_Product,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
poor,JJ,Sign_or_Symptom,B,symptom,4,5,B
appetite,NN,Disease_or_Syndrome,B,disease,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
weight,JJ,Finding,B,NA,1,0,B
loss,NN,Disease_or_Syndrome,I,disease,1,0,I
.,.,NA,B,NA,0,0,B
My,PRP$,NA,B,NA,0,0,B
skin,NN,Body_System,B,organ,2,0,B
be,VB,NA,B,NA,0,0,B
dry,JJ,Qualitative_Concept,B,NA,1,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
itchy,NN,Sign_or_Symptom,B,symptom,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
muscle,VBN,Sign_or_Symptom,B,symptom,1,0,B
cramps.Fluid,NN,NA,B,NA,1,0,I
retention,NN,Pathologic_Function,I,NA,0,0,B
which,WDT,NA,B,NA,0,0,B
cause,VBP,Functional_Concept,B,NA,0,0,B
swell,NN,Pathologic_Function,B,NA,1,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
ankles,NNS,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
There,EX,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
puffiness,NN,NA,B,NA,0,0,B
around,IN,Idea_or_Concept,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
eyes.I,NN,NA,B,NA,0,0,B
need,NN,Qualitative_Concept,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
pass,VB,Organism_Function,B,symptom,1,0,B
urine,NN,Organism_Function,I,symptom,1,0,I
more,RBR,Functional_Concept,B,NA,1,0,I
often,RB,Temporal_Concept,B,NA,0,0,B
than,IN,NA,B,NA,0,0,B
usual.I,NNS,NA,B,NA,4,6,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
anaemia,VBN,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
tiredness,NN,Sign_or_Symptom,B,symptom,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
weakness.I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
loss,NN,Finding,B,NA,1,0,B
of,IN,Finding,I,NA,0,0,B
appetite,NN,Finding,I,NA,1,0,I
",",",",NA,B,NA,0,0,B
feel,VB,Sign_or_Symptom,B,symptom,0,0,B
sick,JJ,Sign_or_Symptom,I,symptom,1,0,B
(,(,NA,B,NA,0,0,B
nausea,NN,Sign_or_Symptom,B,symptom,1,0,B
),),NA,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
be,VB,Sign_or_Symptom,B,symptom,0,0,B
sick,JJ,Sign_or_Symptom,I,symptom,1,0,B
(,(,NA,B,NA,0,0,B
vomit,NN,Body_Substance,B,organ,1,0,B
),),NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
lose,VBP,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
weight,NN,Therapeutic_or_Preventive_Procedure,I,medication,0,0,B
.,.,NA,B,NA,0,0,B
There,EX,NA,B,NA,0,0,B
be,VB,Sign_or_Symptom,B,symptom,0,0,B
a,DT,NA,B,NA,0,0,B
tendency,NN,Pathologic_Function,B,NA,0,0,B
to,TO,Pathologic_Function,I,NA,0,0,B
bleed,VB,Pathologic_Function,I,NA,1,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
bruise,VB,Injury_or_Poisoning,B,injury,0,0,B
more,JJR,Functional_Concept,B,NA,0,0,B
easily.Yellowing,NN,NA,B,NA,0,0,B
of,IN,Finding,I,NA,0,0,B
the,DT,NA,B,NA,2,0,B
skin,NN,Body_System,B,organ,2,0,I
or,CC,NA,B,NA,0,0,B
the,DT,NA,B,NA,2,0,B
white,JJ,Population_Group,B,NA,0,0,B
of,IN,Finding,I,NA,0,0,B
the,DT,NA,B,NA,2,0,B
eye,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
be,VB,Sign_or_Symptom,B,symptom,0,0,B
there.my,JJ,NA,B,NA,0,0,B
liver,JJ,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
test,NN,Laboratory_Procedure,I,NA,2,0,B
show,NN,Animal,B,NA,0,0,B
that,IN,NA,B,NA,0,0,B
there,EX,NA,B,NA,0,0,B
be,VB,Sign_or_Symptom,B,symptom,0,0,B
a,DT,NA,B,NA,0,0,B
build,JJ,Conceptual_Entity,B,NA,4,7,B
up,IN,NA,B,NA,0,0,B
of,IN,Finding,I,NA,0,0,B
toxins.My,NN,NA,B,NA,0,0,B
liver,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
fail,VBP,Functional_Concept,B,NA,0,0,B
to,TO,Pathologic_Function,I,NA,0,0,B
make,VB,Intellectual_Product,B,NA,0,0,B
enough,JJ,NA,B,NA,0,0,B
proteins,NNS,Biologically_Active_Substance,B,NA,0,0,B
such,JJ,NA,B,NA,0,0,B
as,IN,NA,B,NA,0,0,B
albumin,NN,Biologically_Active_Substance,B,NA,0,0,B
that,WDT,NA,B,NA,0,0,B
help,NN,Intellectual_Product,B,NA,0,0,B
to,TO,Pathologic_Function,I,NA,0,0,B
regulate,VB,Governmental_or_Regulatory_Activity,B,NA,0,0,B
the,DT,NA,B,NA,2,0,B
fluid,NN,Substance,B,NA,0,0,B
composition,NN,Clinical_Attribute,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,2,0,B
bloodstream,NN,Physiologic_Function,B,symptom,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
body,NN,Anatomical_Structure,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
It,PRP,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
fail,VBP,Functional_Concept,B,NA,0,0,B
to,TO,Pathologic_Function,I,NA,0,0,B
make,VB,Intellectual_Product,B,NA,0,0,B
enough,JJ,NA,B,NA,0,0,B
chemicals,NNS,Chemical,B,NA,0,0,B
need,VBP,Functional_Concept,B,NA,0,0,B
for,IN,Functional_Concept,I,NA,0,0,B
blood,NN,Body_Substance,B,organ,2,0,B
clot,NN,Body_Substance,I,organ,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,IN,NA,B,NA,0,0,B
u'Hey,JJ,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
guy,VBP,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
fear,VBP,Mental_Process,B,NA,0,0,B
whether,IN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Appendicitis.I,NNP,NA,B,NA,0,0,B
feel,NN,Mental_Process,B,NA,0,0,B
Pain,NNP,Sign_or_Symptom,B,symptom,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
tummy,NN,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Commonly,RB,NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
start,NN,Temporal_Concept,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
middle,NN,Spatial_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
abdomen,NNS,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
The,DT,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
usually,RB,Intellectual_Product,B,NA,4,6,B
develop,VB,NA,B,NA,4,7,B
quickly,RB,NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
over,IN,Spatial_Concept,B,NA,0,0,B
an,DT,NA,B,NA,0,0,B
hour,NN,Temporal_Concept,B,NA,5,0,B
or,CC,NA,B,NA,0,0,B
so,RB,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Over,IN,Spatial_Concept,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
next,JJ,Idea_or_Concept,B,NA,4,10,B
few,JJ,Temporal_Concept,B,NA,4,8,B
hours,NNS,Temporal_Concept,I,NA,5,0,B
the,DT,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
typically,RB,NA,B,NA,0,0,B
travel,VBZ,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
to,TO,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
lower,JJR,Spatial_Concept,B,NA,4,1,B
right,JJ,Spatial_Concept,B,NA,4,1,B
hand,NN,Body_Part_Organ_or_Organ_Component,I,organ,2,0,B
side,NN,Spatial_Concept,I,NA,4,1,B
of,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
abdomen.The,NN,NA,B,NA,2,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
sometimes,RB,Temporal_Concept,B,NA,0,0,B
become,VBN,NA,B,NA,0,0,B
severe,JJ,Qualitative_Concept,B,NA,4,2,B
.,.,NA,B,NA,0,0,B
The,DT,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
tend,NN,NA,B,NA,2,0,B
to,TO,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
more,JJR,Functional_Concept,B,NA,0,0,B
sharp,JJ,Finding,B,NA,4,3,B
if,IN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
cough,VBP,Sign_or_Symptom,B,symptom,1,0,B
or,CC,NA,B,NA,0,0,B
make,VBP,Functional_Concept,B,NA,0,0,B
any,DT,Qualitative_Concept,B,NA,0,0,B
jar,NN,Manufactured_Object,B,NA,0,0,B
movements,NNS,Organism_Function,B,symptom,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Constipation,NNP,Intellectual_Product,I,NA,1,0,B
for,IN,Qualitative_Concept,B,NA,1,0,I
some,DT,Quantitative_Concept,B,NA,4,8,B
recent,JJ,Temporal_Concept,B,NA,0,0,B
days,NNS,Temporal_Concept,B,NA,5,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,JJ,NA,B,NA,0,0,B
u'I,JJ,NA,B,NA,0,0,B
live,NN,Qualitative_Concept,B,NA,2,0,B
in,IN,NA,B,NA,0,0,B
Caribbean,NNP,Geographic_Area,B,NA,0,0,B
region,NN,Geographic_Area,I,NA,0,0,B
.,.,NA,B,NA,0,0,B
Zika,NNP,Virus,B,NA,0,0,B
virus,NN,Virus,I,NA,0,0,B
be,VB,NA,B,NA,0,0,B
very,RB,Qualitative_Concept,B,NA,4,0,B
common,JJ,Quantitative_Concept,B,NA,4,8,B
here,RB,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
high,JJ,Phenomenon_or_Process,B,NA,2,0,B
temperature,NN,Phenomenon_or_Process,I,NA,0,0,B
(,(,NA,B,NA,0,0,B
fever,NN,Finding,B,NA,1,0,B
),),NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
Headache,NNP,Sign_or_Symptom,B,symptom,1,0,B
",",",",NA,B,NA,0,0,B
Aches,NNP,Sign_or_Symptom,B,symptom,0,0,B
in,IN,NA,B,NA,0,0,B
muscle,NN,Tissue,B,NA,3,0,B
and,CC,Idea_or_Concept,B,NA,3,0,I
joint,NN,Body_Space_or_Junction,B,NA,2,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
painful,JJ,Sign_or_Symptom,B,symptom,0,0,B
eye,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
or,CC,NA,B,NA,0,0,B
red,JJ,Sign_or_Symptom,B,symptom,0,0,B
itchy,JJ,Finding,B,NA,0,0,B
eyes.Itchy,NN,NA,B,NA,0,0,B
rash.Feeling,VBG,NA,B,NA,0,0,B
weak,JJ,Sign_or_Symptom,I,symptom,1,0,B
and,CC,Idea_or_Concept,B,NA,3,0,I
tire,NN,Spatial_Concept,B,NA,1,0,B
.,.,NA,B,NA,0,0,B
Vomitting,VBG,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
there.My,JJ,NA,B,NA,0,0,B
partner,NN,Population_Group,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
affect,JJ,Mental_Process,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'Got,VBZ,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
very,RB,Qualitative_Concept,B,NA,4,0,B
light,JJ,Natural_Phenomenon_or_Process,B,NA,4,8,B
pink,VBP,Qualitative_Concept,B,NA,2,0,B
patch,NN,Medical_Device,B,device,0,0,B
on,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
cheekbone,NN,Body_Part_Organ_or_Organ_Component,B,organ,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
few,JJ,Quantitative_Concept,B,NA,4,8,B
months,NNS,Temporal_Concept,B,NA,5,0,B
not,RB,Functional_Concept,B,NA,4,5,B
change,VB,Functional_Concept,B,NA,0,0,B
normaly,NN,NA,B,NA,0,0,B
that,IN,NA,B,NA,0,0,B
pale,JJ,Sign_or_Symptom,B,symptom,0,0,B
u,JJ,NA,B,NA,0,0,B
dont,NN,NA,B,NA,0,0,B
notice,NN,NA,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
unlesd,JJ,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
hot,VBP,Qualitative_Concept,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,Geographic_Area,B,NA,0,0,B
sun,NN,Geographic_Area,I,NA,0,0,B
then,RB,Temporal_Concept,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
get,VB,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
bite,NN,Injury_or_Poisoning,B,injury,0,0,B
redder.There,RB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
red,JJ,Qualitative_Concept,B,NA,0,0,B
mark,NN,Qualitative_Concept,B,NA,0,0,B
near,IN,Qualitative_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
eyeleads.My,NN,NA,B,NA,0,0,B
half,NN,Quantitative_Concept,B,NA,0,0,B
face,NN,Body_Location_or_Region,B,organ,2,0,B
be,VB,NA,B,NA,0,0,B
almost,RB,Qualitative_Concept,B,NA,0,0,B
red.Blood,NN,NA,B,NA,0,0,B
vessels,NNS,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
be,VB,NA,B,NA,0,0,B
visivle.What,RB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
u,JJ,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
In,IN,NA,B,NA,0,0,B
the,DT,Geographic_Area,B,NA,0,0,B
last,JJ,Qualitative_Concept,B,NA,4,10,B
year,NN,Temporal_Concept,B,NA,5,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
rash,NN,Sign_or_Symptom,B,symptom,1,0,B
appear,NN,NA,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
foot,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
it,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
get,VBN,NA,B,NA,0,0,B
uncomfortably,RB,NA,B,NA,0,0,B
itchy,JJ,Sign_or_Symptom,B,symptom,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
very,RB,Qualitative_Concept,B,NA,4,0,B
red,JJ,Qualitative_Concept,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
go,VB,NA,B,NA,0,0,B
away,RB,NA,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
about,RB,Qualitative_Concept,B,NA,0,0,B
5,CD,Temporal_Concept,B,NA,0,0,B
7,CD,Temporal_Concept,B,NA,0,0,B
days,NNS,Temporal_Concept,I,NA,5,0,B
.,.,NA,B,NA,0,0,B
Last,JJ,Qualitative_Concept,B,NA,0,0,B
time,NN,Temporal_Concept,B,NA,5,0,B
it,PRP,NA,B,NA,0,0,B
turn,VBP,Finding,B,NA,0,0,B
into,IN,Functional_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
blister,NN,Pathologic_Function,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
show,VBP,Animal,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
naturopath,NN,Professional_or_Occupational_Group,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
Doctor,NNP,Professional_or_Occupational_Group,B,NA,0,0,B
they,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
never,RB,Temporal_Concept,B,NA,0,0,B
see,VBP,Activity,B,NA,0,0,B
anything,NN,NA,B,NA,0,0,B
like,IN,Mental_Process,B,NA,0,0,B
that,DT,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
give,JJ,Functional_Concept,B,NA,0,0,B
steroid,JJ,Chemical_Viewed_Functionally,B,NA,0,0,B
cream,NN,Chemical_Viewed_Functionally,I,NA,0,0,B
but,CC,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
nothing,NN,Finding,B,NA,4,5,B
really,RB,NA,B,NA,0,0,B
help,VB,Intellectual_Product,B,NA,0,0,B
the,DT,Geographic_Area,B,NA,0,0,B
first,JJ,Quantitative_Concept,B,NA,0,0,B
few,JJ,Quantitative_Concept,B,NA,4,8,B
days,NNS,Temporal_Concept,I,NA,5,0,B
it,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
just,RB,NA,B,NA,0,0,B
so,RB,NA,B,NA,0,0,B
irritate,VB,NA,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
Now,RB,Temporal_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
face,NN,Body_Location_or_Region,B,organ,2,0,B
be,VB,NA,B,NA,0,0,B
turn,JJ,Finding,B,NA,0,0,B
red.Almost,VBN,NA,B,NA,0,0,B
blood,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
vessels,NNS,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
become,VBP,NA,B,NA,2,0,I
visible.Anyone,NN,NA,B,NA,0,0,B
else,RB,Finding,B,NA,0,0,B
ever,RB,Temporal_Concept,B,NA,1,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
this,DT,Eukaryote,B,NA,0,0,B
happen,NN,Activity,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
